Country;class;Molecule;marketSize Value 2021;marketSize Value 2020;marketSize Value 2019;marketSize Value 2018;marketSize Value 2017;Evolution Value 2021;Evolution Value 2020;Evolution Value 2019;Evolution Value 2018;CAGR SValue;total MS SValue;marketShare Value;marketSize Volume 2021;marketSize Volume 2020;marketSize Volume 2019;marketSize Volume 2018;marketSize Volume 2017;Evolution Volume 2021;Evolution Volume 2020;Evolution Volume 2019;Evolution Volume 2018;CAGR Volume;total MS SVolume;marketShare Volume;Country;class;marketSize Value 2021;marketSize Value 2020;marketSize Value 2019;marketSize Value 2018;marketSize Value 2017;Evolution Value 2021;Evolution Value 2020;Evolution Value 2019;Evolution Value 2018;CAGR SValue;total MS SValue;marketShare Value;marketSize Volume 2021;marketSize Volume 2020;marketSize Volume 2019;marketSize Volume 2018;marketSize Volume 2017;Evolution Volume 2021;Evolution Volume 2020;Evolution Volume 2019;Evolution Volume 2018;CAGR Volume;total MS SVolume;marketShare Volume;Country;marketSize Value 2021;marketSize Value 2020;marketSize Value 2019;marketSize Value 2018;marketSize Value 2017;Evolution Value 2021;Evolution Value 2020;Evolution Value 2019;Evolution Value 2018;CAGR SValue;marketSize Volume 2021;marketSize Volume 2020;marketSize Volume 2019;marketSize Volume 2018;marketSize Volume 2017;Evolution Volume 2021;Evolution Volume 2020;Evolution Volume 2019;Evolution Volume 2018;CAGR Volume
Ukraine;SL + B;ME+ GLIB;1162444.0;1145730.0;1222516.0;1399118.0;1521507.0;1.459%;-6.281%;-12.622%;-8.044%;-5.241%;6451315.0;38.986%;10821850.0;12199740.0;13053470.0;14480930.0;17994010.0;-11.294%;-6.540%;-9.858%;-19.524%;-9.669%;68550000.0;25.150%;Ukraine;SL + B;2389889.0;2323325.0;2257225.0;2290102.0;2453902.0;2.865%;2.928%;-1.436%;-6.675%;-0.527%;11714443.0;7.137%;22348600.0;24011220.0;25088240.0;25124540.0;29829340.0;-6.924%;-4.293%;-0.144%;-15.772%;-5.611%;126401940.0;5.300%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;SL + B;ME+ GLIC;111.0;54729.0;64635.0;43667.0;96563.0;-99.797%;-15.326%;48.018%;-54.779%;-74.171%;259705.0;55.071%;1260.0;545580.0;700800.0;510360.0;1121700.0;-99.769%;-22.149%;37.315%;-54.501%;-74.290%;2879700.0;54.232%;Ukraine;SL + B;2389889.0;2323325.0;2257225.0;2290102.0;2453902.0;2.865%;2.928%;-1.436%;-6.675%;-0.527%;11714443.0;7.137%;22348600.0;24011220.0;25088240.0;25124540.0;29829340.0;-6.924%;-4.293%;-0.144%;-15.772%;-5.611%;126401940.0;5.300%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;SL + B;GL+ METF;0.0;7178.0;57174.0;45252.0;49172.0;-100.000%;-87.445%;26.346%;-7.972%;-100.000%;158776.0;1.355%;0.0;93540.0;805980.0;707460.0;751080.0;-100.000%;-88.394%;13.926%;-5.808%;-100.000%;2358060.0;1.866%;Ukraine;SL + B;2389889.0;2323325.0;2257225.0;2290102.0;2453902.0;2.865%;2.928%;-1.436%;-6.675%;-0.527%;11714443.0;7.137%;22348600.0;24011220.0;25088240.0;25124540.0;29829340.0;-6.924%;-4.293%;-0.144%;-15.772%;-5.611%;126401940.0;5.300%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;GP;LIRA;1221596.0;790746.0;419412.0;229099.0;107900.0;54.487%;88.537%;83.070%;112.325%;62.473%;2768753.0;55.482%;32742.0;20586.0;7292.0;3672.0;1698.0;59.050%;182.309%;98.584%;116.254%;80.731%;65990.0;56.392%;Ukraine;GP;1221596.0;790746.0;419412.0;229099.0;107900.0;54.487%;88.537%;83.070%;112.325%;62.473%;2768753.0;1.687%;32742.0;20586.0;7292.0;3672.0;1698.0;59.050%;182.309%;98.584%;116.254%;80.731%;65990.0;0.003%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;X;VILD;545652.0;184457.0;37496.0;0.0;0.0;195.815%;391.938%;0.000%;0.000%;0.000%;767605.0;1.107%;1929150.0;595620.0;128040.0;0.0;0.0;223.889%;365.183%;0.000%;0.000%;0.000%;2652810.0;0.735%;Ukraine;X;956237.0;580733.0;396419.0;311600.0;309677.0;64.660%;46.495%;27.220%;0.621%;25.294%;2554666.0;1.556%;2460194.0;1157394.0;672306.0;509838.0;577380.0;112.563%;72.153%;31.867%;-11.698%;33.629%;5377112.0;0.225%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;X;SAXA;227169.0;218193.0;205477.0;186122.0;193501.0;4.114%;6.189%;10.399%;-3.813%;3.260%;1030462.0;100.000%;369540.0;386550.0;388950.0;378000.0;433950.0;-4.400%;-0.617%;2.897%;-12.893%;-3.162%;1956990.0;100.000%;Ukraine;X;956237.0;580733.0;396419.0;311600.0;309677.0;64.660%;46.495%;27.220%;0.621%;25.294%;2554666.0;1.556%;2460194.0;1157394.0;672306.0;509838.0;577380.0;112.563%;72.153%;31.867%;-11.698%;33.629%;5377112.0;0.225%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;X;SITA;183416.0;178083.0;153446.0;125478.0;116176.0;2.995%;16.056%;22.289%;8.007%;9.563%;756599.0;43.861%;161504.0;175224.0;155316.0;131838.0;143430.0;-7.830%;12.818%;17.808%;-8.082%;2.402%;767312.0;62.707%;Ukraine;X;956237.0;580733.0;396419.0;311600.0;309677.0;64.660%;46.495%;27.220%;0.621%;25.294%;2554666.0;1.556%;2460194.0;1157394.0;672306.0;509838.0;577380.0;112.563%;72.153%;31.867%;-11.698%;33.629%;5377112.0;0.225%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;GT;PIOG;229010.0;200427.0;149855.0;80813.0;73281.0;14.261%;33.747%;85.434%;10.278%;25.595%;733386.0;100.000%;1077496.0;1053136.0;946428.0;525748.0;502408.0;2.313%;11.275%;80.016%;4.646%;16.485%;4105216.0;100.000%;Ukraine;GT;229010.0;200427.0;149855.0;80813.0;73281.0;14.261%;33.747%;85.434%;10.278%;25.595%;733386.0;0.447%;1077496.0;1053136.0;946428.0;525748.0;502408.0;2.313%;11.275%;80.016%;4.646%;16.485%;4105216.0;0.172%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;IAG;VOGL;200787.0;198590.0;157101.0;80410.0;63899.0;1.106%;26.409%;95.375%;25.839%;25.733%;700787.0;56.139%;1191720.0;1344570.0;1638390.0;1546740.0;1356000.0;-11.368%;-17.933%;5.925%;14.066%;-2.550%;7077420.0;37.293%;Ukraine;IAG;200787.0;198590.0;157101.0;80410.0;63899.0;1.106%;26.409%;95.375%;25.839%;25.733%;700787.0;0.427%;1191720.0;1344570.0;1638390.0;1546740.0;1356000.0;-11.368%;-17.933%;5.925%;14.066%;-2.550%;7077420.0;0.297%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
Ukraine;GD;REPA;86412.0;81719.0;75587.0;66591.0;67757.0;5.743%;8.113%;13.509%;-1.721%;4.984%;378066.0;41.356%;386610.0;363750.0;314700.0;287700.0;284100.0;6.285%;15.586%;9.385%;1.267%;6.356%;1636860.0;41.625%;Ukraine;GD;86412.0;81719.0;75587.0;66591.0;67757.0;5.743%;8.113%;13.509%;-1.721%;4.984%;378066.0;0.230%;386610.0;363750.0;314700.0;287700.0;284100.0;6.285%;15.586%;9.385%;1.267%;6.356%;1636860.0;0.069%;Ukraine;45252281.0;38502342.0;31159542.0;26702996.0;22514874.0;17.531%;23.565%;16.689%;18.602%;14.983%;592725310.0;563204360.0;475182764.0;414669882.0;339376134.0;5.242%;18.524%;14.593%;22.186%;11.798%
South Africa;B;METF;13691841.0;12544842.0;12466878.0;11883942.0;10935834.0;9.143%;0.625%;4.905%;8.670%;4.598%;61523337.0;60.357%;349840326.0;325891692.0;321968226.0;319435314.0;309136422.0;7.349%;1.219%;0.793%;3.332%;2.505%;1626271980.0;60.419%;South Africa;B;13691841.0;12544842.0;12466878.0;11883942.0;10935834.0;9.143%;0.625%;4.905%;8.670%;4.598%;61523337.0;36.471%;349840326.0;325891692.0;321968226.0;319435314.0;309136422.0;7.349%;1.219%;0.793%;3.332%;2.505%;1626271980.0;68.424%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SL;GLIC;8069304.0;7386481.0;6758856.0;6193316.0;5598371.0;9.244%;9.286%;9.131%;10.627%;7.586%;34006328.0;39.643%;104293788.0;98514045.0;93434187.0;88994076.0;86415675.0;5.867%;5.437%;4.989%;2.984%;3.832%;471651771.0;39.581%;South Africa;SL;9081975.0;8430243.0;7825075.0;7326652.0;6733952.0;7.731%;7.734%;6.803%;8.802%;6.165%;39397897.0;23.355%;125477421.0;121298844.0;117735369.0;119938803.0;118778190.0;3.445%;3.027%;-1.837%;0.977%;1.103%;603228627.0;25.380%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SL;GLIM;738541.0;754453.0;764803.0;788196.0;785702.0;-2.109%;-1.353%;-2.968%;0.317%;-1.230%;3831695.0;86.315%;3292140.0;3195840.0;3128910.0;3136950.0;3272850.0;3.013%;2.139%;-0.256%;-4.152%;0.118%;16026690.0;78.188%;South Africa;SL;9081975.0;8430243.0;7825075.0;7326652.0;6733952.0;7.731%;7.734%;6.803%;8.802%;6.165%;39397897.0;23.355%;125477421.0;121298844.0;117735369.0;119938803.0;118778190.0;3.445%;3.027%;-1.837%;0.977%;1.103%;603228627.0;25.380%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SL;GLIB;268280.0;282712.0;295002.0;338638.0;339668.0;-5.105%;-4.166%;-12.886%;-0.303%;-4.609%;1524300.0;0.003%;17860194.0;19552263.0;21135075.0;27768084.0;29016486.0;-8.654%;-7.489%;-23.887%;-4.302%;-9.250%;115332102.0;0.001%;South Africa;SL;9081975.0;8430243.0;7825075.0;7326652.0;6733952.0;7.731%;7.734%;6.803%;8.802%;6.165%;39397897.0;23.355%;125477421.0;121298844.0;117735369.0;119938803.0;118778190.0;3.445%;3.027%;-1.837%;0.977%;1.103%;603228627.0;25.380%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SL;GLIP;5850.0;6597.0;6414.0;6430.0;8274.0;-11.323%;2.853%;-0.249%;-22.287%;-6.699%;33565.0;10.026%;31299.0;36696.0;37197.0;38196.0;52194.0;-14.707%;-1.347%;-2.615%;-26.819%;-9.722%;195582.0;13.376%;South Africa;SL;9081975.0;8430243.0;7825075.0;7326652.0;6733952.0;7.731%;7.734%;6.803%;8.802%;6.165%;39397897.0;23.355%;125477421.0;121298844.0;117735369.0;119938803.0;118778190.0;3.445%;3.027%;-1.837%;0.977%;1.103%;603228627.0;25.380%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SL;CHLO;0.0;0.0;0.0;72.0;729.0;0.000%;0.000%;-100.000%;-90.123%;-100.000%;801.0;100.000%;0.0;0.0;0.0;1497.0;16197.0;0.000%;0.000%;-100.000%;-90.758%;-100.000%;17694.0;100.000%;South Africa;SL;9081975.0;8430243.0;7825075.0;7326652.0;6733952.0;7.731%;7.734%;6.803%;8.802%;6.165%;39397897.0;23.355%;125477421.0;121298844.0;117735369.0;119938803.0;118778190.0;3.445%;3.027%;-1.837%;0.977%;1.103%;603228627.0;25.380%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SL;NATE;0.0;0.0;0.0;0.0;1208.0;0.000%;0.000%;0.000%;-100.000%;-100.000%;1208.0;100.000%;0.0;0.0;0.0;0.0;4788.0;0.000%;0.000%;0.000%;-100.000%;-100.000%;4788.0;100.000%;South Africa;SL;9081975.0;8430243.0;7825075.0;7326652.0;6733952.0;7.731%;7.734%;6.803%;8.802%;6.165%;39397897.0;23.355%;125477421.0;121298844.0;117735369.0;119938803.0;118778190.0;3.445%;3.027%;-1.837%;0.977%;1.103%;603228627.0;25.380%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SG;DAPA;5437198.0;3996346.0;2122959.0;375622.0;0.0;36.054%;88.244%;465.185%;0.000%;0.000%;11932125.0;77.159%;9263040.0;6969870.0;3852660.0;694200.0;0.0;32.901%;80.911%;454.978%;0.000%;0.000%;20779770.0;81.843%;South Africa;SG;7059627.0;5222084.0;2769180.0;413429.0;11.0;35.188%;88.579%;569.808%;3758345.455%;1350.367%;15464331.0;9.167%;11316180.0;8579790.0;4733370.0;754170.0;6330.0;31.893%;81.262%;527.626%;11814.218%;347.156%;25389840.0;1.068%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SG;EMPA;1622429.0;1225738.0;646221.0;37807.0;11.0;32.363%;89.678%;1609.263%;343600.000%;980.823%;3532206.0;23.284%;2053140.0;1609920.0;880710.0;59970.0;6330.0;27.531%;82.798%;1368.584%;847.393%;217.836%;4610070.0;10.509%;South Africa;SG;7059627.0;5222084.0;2769180.0;413429.0;11.0;35.188%;88.579%;569.808%;3758345.455%;1350.367%;15464331.0;9.167%;11316180.0;8579790.0;4733370.0;754170.0;6330.0;31.893%;81.262%;527.626%;11814.218%;347.156%;25389840.0;1.068%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;GP;LIRA;4851628.0;4619588.0;4074685.0;3830860.0;3514775.0;5.023%;13.373%;6.365%;8.993%;6.659%;20891536.0;22.841%;133737.0;131667.0;120912.0;115470.0;112881.0;1.572%;8.895%;4.713%;2.294%;3.449%;614667.0;18.157%;South Africa;GP;5836074.0;5100906.0;4557759.0;4343861.0;3954844.0;14.412%;11.917%;4.924%;9.836%;8.093%;23793444.0;14.105%;176493.0;150933.0;140442.0;136548.0;133557.0;16.935%;7.470%;2.852%;2.239%;5.733%;737973.0;0.031%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;GP;DULA;516407.0;0.0;0.0;0.0;0.0;0.000%;0.000%;0.000%;0.000%;0.000%;516407.0;9.726%;24597.0;0.0;0.0;0.0;0.0;0.000%;0.000%;0.000%;0.000%;0.000%;24597.0;2.657%;South Africa;GP;5836074.0;5100906.0;4557759.0;4343861.0;3954844.0;14.412%;11.917%;4.924%;9.836%;8.093%;23793444.0;14.105%;176493.0;150933.0;140442.0;136548.0;133557.0;16.935%;7.470%;2.852%;2.239%;5.733%;737973.0;0.031%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;GP;EXEN;468039.0;481318.0;483074.0;513001.0;440069.0;-2.759%;-0.364%;-5.834%;16.573%;1.240%;2385501.0;0.085%;18159.0;19266.0;19530.0;21078.0;20676.0;-5.746%;-1.352%;-7.344%;1.944%;-2.563%;98709.0;0.032%;South Africa;GP;5836074.0;5100906.0;4557759.0;4343861.0;3954844.0;14.412%;11.917%;4.924%;9.836%;8.093%;23793444.0;14.105%;176493.0;150933.0;140442.0;136548.0;133557.0;16.935%;7.470%;2.852%;2.239%;5.733%;737973.0;0.031%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;X + B;ME+ VILD;2488889.0;2019748.0;1771210.0;1495411.0;1100029.0;23.228%;14.032%;18.443%;35.943%;17.739%;8875287.0;100.000%;10529550.0;7617480.0;6397740.0;5529660.0;4318890.0;38.229%;19.065%;15.699%;28.034%;19.511%;34393320.0;100.000%;South Africa;X + B;3878801.0;3348789.0;3017522.0;2490902.0;1968543.0;15.827%;10.978%;21.142%;26.535%;14.528%;14704557.0;8.717%;15535098.0;12595086.0;11279304.0;9511695.0;8003172.0;23.343%;11.665%;18.584%;18.849%;14.185%;56924355.0;2.395%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;X + B;ME+ SITA;1389912.0;1329041.0;1246312.0;995491.0;868514.0;4.580%;6.638%;25.196%;14.620%;9.861%;5829270.0;9.919%;5005548.0;4977606.0;4881564.0;3982035.0;3684282.0;0.561%;1.967%;22.590%;8.082%;6.321%;22531035.0;8.403%;South Africa;X + B;3878801.0;3348789.0;3017522.0;2490902.0;1968543.0;15.827%;10.978%;21.142%;26.535%;14.528%;14704557.0;8.717%;15535098.0;12595086.0;11279304.0;9511695.0;8003172.0;23.343%;11.665%;18.584%;18.849%;14.185%;56924355.0;2.395%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;X;VILD;1804262.0;1658510.0;1472120.0;1189807.0;994288.0;8.788%;12.661%;23.728%;19.664%;12.657%;7118987.0;66.797%;11956398.0;9964818.0;6884007.0;4443141.0;3913722.0;19.986%;44.753%;54.936%;13.527%;25.027%;37162086.0;81.087%;South Africa;X;2575927.0;2470879.0;2210292.0;1885265.0;1515264.0;4.251%;11.790%;17.240%;24.418%;11.196%;10657627.0;6.318%;13854573.0;12025692.0;8763939.0;6084687.0;5100894.0;15.208%;37.218%;44.033%;19.287%;22.121%;45829785.0;1.928%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;X;SITA;501843.0;535698.0;521905.0;553447.0;368598.0;-6.320%;2.643%;-5.699%;50.149%;6.366%;2481491.0;3.869%;903945.0;1004154.0;1019352.0;1105626.0;783402.0;-9.979%;-1.491%;-7.803%;41.131%;2.904%;4816479.0;19.119%;South Africa;X;2575927.0;2470879.0;2210292.0;1885265.0;1515264.0;4.251%;11.790%;17.240%;24.418%;11.196%;10657627.0;6.318%;13854573.0;12025692.0;8763939.0;6084687.0;5100894.0;15.208%;37.218%;44.033%;19.287%;22.121%;45829785.0;1.928%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;X;SAXA;269822.0;276671.0;216267.0;142011.0;152378.0;-2.476%;27.930%;52.289%;-6.803%;12.107%;1057149.0;0.002%;994230.0;1056720.0;860580.0;535920.0;403770.0;-5.914%;22.792%;60.580%;32.729%;19.749%;3851220.0;0.003%;South Africa;X;2575927.0;2470879.0;2210292.0;1885265.0;1515264.0;4.251%;11.790%;17.240%;24.418%;11.196%;10657627.0;6.318%;13854573.0;12025692.0;8763939.0;6084687.0;5100894.0;15.208%;37.218%;44.033%;19.287%;22.121%;45829785.0;1.928%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SL + B;ME+ GLIB;248539.0;268613.0;314990.0;386401.0;500062.0;-7.473%;-14.723%;-18.481%;-22.729%;-13.049%;1718605.0;99.927%;1564590.0;1755630.0;2152770.0;2694300.0;3853350.0;-10.882%;-18.448%;-20.099%;-30.079%;-16.495%;12020640.0;99.954%;South Africa;SL + B;248539.0;268613.0;314990.0;386401.0;500062.0;-7.473%;-14.723%;-18.481%;-22.729%;-13.049%;1718605.0;1.019%;1564590.0;1755630.0;2152770.0;2694300.0;3853350.0;-10.882%;-18.448%;-20.099%;-30.079%;-16.495%;12020640.0;0.506%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;GT;PIOG;247615.0;272328.0;279617.0;273592.0;246366.0;-9.075%;-2.607%;2.202%;11.051%;0.101%;1319518.0;0.073%;1097550.0;1165854.0;1185351.0;1150017.0;1079418.0;-5.859%;-1.645%;3.072%;6.540%;0.334%;5678190.0;0.046%;South Africa;GT;247615.0;272337.0;279742.0;273769.0;247014.0;-9.078%;-2.647%;2.182%;10.831%;0.049%;1320477.0;0.783%;1097550.0;1165881.0;1185627.0;1150455.0;1081287.0;-5.861%;-1.665%;3.057%;6.397%;0.299%;5680800.0;0.239%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;GT;ROSI;0.0;9.0;125.0;177.0;648.0;-100.000%;-92.800%;-29.379%;-72.685%;-100.000%;959.0;100.000%;0.0;27.0;276.0;438.0;1869.0;-100.000%;-90.217%;-36.986%;-76.565%;-100.000%;2610.0;100.000%;South Africa;GT;247615.0;272337.0;279742.0;273769.0;247014.0;-9.078%;-2.647%;2.182%;10.831%;0.049%;1320477.0;0.783%;1097550.0;1165881.0;1185627.0;1150455.0;1081287.0;-5.861%;-1.665%;3.057%;6.397%;0.299%;5680800.0;0.239%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;SG + B;ME+ EMPA;46585.0;0.0;0.0;0.0;0.0;0.000%;0.000%;0.000%;0.000%;0.000%;46585.0;87.804%;115200.0;0.0;0.0;0.0;0.0;0.000%;0.000%;0.000%;0.000%;0.000%;115200.0;83.291%;South Africa;SG + B;46585.0;0.0;0.0;0.0;0.0;0.000%;0.000%;0.000%;0.000%;0.000%;46585.0;0.028%;115200.0;0.0;0.0;0.0;0.0;0.000%;0.000%;0.000%;0.000%;0.000%;115200.0;0.005%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;GD;REPA;10439.0;12347.0;12663.0;13920.0;16717.0;-15.453%;-2.495%;-9.030%;-16.731%;-8.988%;66086.0;2.170%;76860.0;99180.0;106740.0;115470.0;149850.0;-22.505%;-7.083%;-7.560%;-22.943%;-12.500%;548100.0;3.333%;South Africa;GD;10439.0;12347.0;12663.0;13920.0;16717.0;-15.453%;-2.495%;-9.030%;-16.731%;-8.988%;66086.0;0.039%;76860.0;99180.0;106740.0;115470.0;149850.0;-22.505%;-7.083%;-7.560%;-22.943%;-12.500%;548100.0;0.023%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
South Africa;IAG;ACAR;0.0;0.0;0.0;76.0;13.0;0.000%;0.000%;-100.000%;484.615%;-100.000%;89.0;100.000%;0.0;0.0;0.0;540.0;90.0;0.000%;0.000%;-100.000%;500.000%;-100.000%;630.0;100.000%;South Africa;IAG;0.0;0.0;0.0;76.0;13.0;0.000%;0.000%;-100.000%;484.615%;-100.000%;89.0;0.000%;0.0;0.0;0.0;540.0;90.0;0.000%;0.000%;-100.000%;500.000%;-100.000%;630.0;0.000%;South Africa;42677423.0;37671040.0;33454101.0;29018217.0;25872254.0;13.290%;12.605%;15.287%;12.160%;10.528%;519054291.0;483562728.0;468065787.0;459821982.0;446243142.0;7.340%;3.311%;1.793%;3.043%;3.069%
